DHQ Food Group Code,DHQ Food Group Name,CSFII 1994-96 Food Code,Category,Description,Nutrient Data Bank Number,Data.Alpha Carotene,Data.Beta Carotene,Data.Beta Cryptoxanthin,Data.Carbohydrate,Data.Cholesterol,Data.Choline,Data.Fiber,Data.Lutein and Zeaxanthin,Data.Lycopene,Data.Niacin,Data.Protein,Data.Retinol,Data.Riboflavin,Data.Selenium,Data.Sugar Total,Data.Thiamin,Data.Water,Data.Fat.Monosaturated Fat,Data.Fat.Polysaturated Fat,Data.Fat.Saturated Fat,Data.Fat.Total Lipid,Data.Major Minerals.Calcium,Data.Major Minerals.Copper,Data.Major Minerals.Iron,Data.Major Minerals.Magnesium,Data.Major Minerals.Phosphorus,Data.Major Minerals.Potassium,Data.Major Minerals.Sodium,Data.Major Minerals.Zinc,Data.Vitamins.Vitamin A - RAE,Data.Vitamins.Vitamin B12,Data.Vitamins.Vitamin B6,Data.Vitamins.Vitamin C,Data.Vitamins.Vitamin E,Data.Vitamins.Vitamin K,Food Group,Subgroup,Food Item,Serving size,Oxalate Category,Oxalate Value,Food Description in 1994-96 CSFII,GI Value,"GI Links to:   Foster-Powel K, Holt, SHA, Brand-Miller JC. International table of glycemic index and glycemic load values: 2002. Am J Clin Nutri 2002;76:5-56."
310.1,"Eggs, plain, NFA",31101010,Egg,"Egg, whole, raw",31101010,0,0,9,0.72,372,293.8,0.0,503,0,0.075,12.56,160,0.457,30.7,0.37,0.04,76.15,3.658,1.911,3.126,9.51,56,0.072,1.75,12,198,138,142,1.29,160,0.89,0.17,0.0,1.05,0.3,Dairy,Eggs,Eggs,1 medium,Little or None,0,"Egg, whole, raw",50.0,"1008;IMPUTED VALUES;Food, NFS;With carbohydrate;Imputed value"
320.3,"Soups, bean-type",41601070,Soybean soup,"Soybean soup, miso broth",41601070,0,5,0,2.47,4,11.3,0.4,0,0,0.39,2.47,0,0.074,3.8,0.89,0.03,91.66,0.468,0.625,0.218,1.56,16,0.076,0.33,8,29,53,610,0.31,1,0.12,0.028,0.1,0.17,3.4,Breads & Grains,"Pastas, Rice & Grains",Miso,1 cup,Very High,40,"Soybean soup, miso broth",29.2,"41601070;RECIPE;;;Soybean soup, miso broth"
330.1,Eng muf/bagel,51186010,Muffin,"Muffin, English",51186010,0,0,0,44.17,0,16.0,3.5,42,0,4.07,8.87,0,0.25,22.4,3.53,0.477,43.56,0.383,0.498,0.733,1.69,163,0.135,4.0,24,92,109,425,1.05,0,0.04,0.054,1.8,0.31,1.2,Breads & Grains,Breads,English Muffin,1 muffin,Moderate,8,"Muffin, English",77.0,"121;BREADS;Specialty wheat breads;;English Muffin bread (Natural Ovens, USA)"
330.1,Eng muf/bagel,51302500,Muffin,"Muffin, English, wheat bran",51302500,0,2,0,44.8,0,13.7,4.6,92,0,3.356,8.7,0,0.292,29.2,1.56,0.431,42.3,0.28,0.834,0.287,2.0,178,0.148,2.87,37,107,186,353,1.07,0,0.0,0.087,0.0,0.45,0.8,Breads & Grains,Breads,Bran Muffins,1 muffin,Moderate,5,"Muffin, English, wheat bran",71.0,116;BREADS;;Whole-meal (whole-wheat) wheat-flour bread;Mean of 13 studies
330.1,Eng muf/bagel,51630200,Muffin,"Muffin, English, multigrain",51630200,0,2,0,44.8,0,13.7,4.6,92,0,3.356,8.7,0,0.292,29.2,1.56,0.431,42.3,0.28,0.834,0.287,2.0,178,0.148,2.87,37,107,186,353,1.07,0,0.0,0.087,0.0,0.45,0.8,Breads & Grains,Breads,English Muffin Multi-Grain,1 muffin,Moderate,8,"Muffin, English, multigrain",43.0,"128;BREADS;Specialty wheat breads;;9-Grain Multi-Grain (Tip Top Bakeries, Australia)"
331.1,"Breads/rolls, white",51101000,Bread,"Bread, white",51101000,0,0,0,49.2,0,14.6,2.3,44,0,4.76,9.43,0,0.24,23.2,5.34,0.507,35.7,0.717,1.87,0.821,3.59,211,0.124,3.36,27,113,117,477,0.88,0,0.0,0.092,0.0,0.22,0.2,Breads & Grains,Breads,White Bread,1 slice,Moderate,5,"Bread, white",70.0,101;BREADS;;White-wheat-flour bread;Mean of 6 studies
331.1,"Breads/rolls, white",51101010,Bread,"Bread, white, toasted",51101010,0,0,0,54.07,0,16.0,2.5,46,0,5.231,10.36,0,0.264,25.5,5.87,0.446,29.34,0.788,2.055,0.902,3.94,232,0.136,3.69,30,124,129,524,0.97,0,0.0,0.101,0.0,0.24,0.2,Breads & Grains,Breads,White Bread,1 slice,Moderate,5,"Bread, white, toasted",73.0,"102;BREADS;;;White-wheat-flour bread, hard, toasted (Italian)"
331.2,Bread/rolls whole gr,51122000,Bread,"Bread, reduced calorie and/or high fiber, white or NFS",51122000,0,1,0,44.3,0,14.6,9.7,32,0,3.641,8.7,0,0.289,21.7,4.76,0.41,42.9,1.077,0.559,0.549,2.5,94,0.33,3.19,23,121,76,479,1.34,0,0.28,0.042,0.5,0.19,0.6,Breads & Grains,Breads,White Bread,1 slice,Moderate,5,"Bread, reduced calorie and/or high fiber, white or NFS",68.0,;BREADS;White fiber-enriched bread;;Mean of 2 studies
331.2,Bread/rolls whole gr,51301010,Bread,"Bread, wheat or cracked wheat",51301010,0,1,0,47.54,0,18.7,4.0,44,0,5.59,10.67,0,0.252,28.8,5.73,0.411,35.25,0.612,1.615,0.697,4.53,125,0.148,3.6,41,129,141,473,1.04,0,0.0,0.111,0.2,0.19,4.9,Breads & Grains,Breads,Cracked Wheat Bread,1 slice,Moderate,5,"Bread, wheat or cracked wheat",71.0,116;BREADS;;Whole-meal (whole-wheat) wheat-flour bread;Mean of 13 studies
331.2,Bread/rolls whole gr,51301040,Bread,"Bread, wheat or cracked wheat, made from home recipe or purchased at bakery",51301040,0,4,0,49.23,4,13.3,3.4,69,0,4.328,8.94,19,0.304,29.9,3.18,0.496,35.98,0.909,0.882,1.265,3.64,40,0.166,2.66,41,139,156,577,1.05,19,0.06,0.111,0.0,0.41,1.2,Breads & Grains,Breads,Cracked Wheat Bread,1 slice,Moderate,5,"Bread, wheat or cracked wheat, made from home recipe or purchased at bakery",53.0,96;BREADS;Wheat bread;Cracked wheat kernel (bulgur) bread;Mean of 2 studies
331.2,Bread/rolls whole gr,51401010,Bread,"Bread, rye",51401010,0,4,1,48.3,0,14.6,5.8,54,0,3.805,8.5,0,0.335,30.9,3.85,0.434,37.3,1.311,0.799,0.626,3.3,73,0.186,2.83,40,125,166,603,1.14,0,0.0,0.075,0.4,0.33,1.2,Breads & Grains,Breads,Rye Bread,1 slice,Moderate,7,"Bread, rye",58.0,85;BREADS;Rye bread;Whole-meal rye bread;Mean of 4 studies
331.2,Bread/rolls whole gr,51401030,Bread,"Bread, marble rye and pumpernickel",51401030,0,4,1,48.3,0,14.6,5.8,54,0,3.805,8.5,0,0.335,30.9,3.85,0.434,37.3,1.311,0.799,0.626,3.3,73,0.186,2.83,40,125,166,603,1.14,0,0.0,0.075,0.4,0.33,1.2,Breads & Grains,Breads,Rye Bread,1 slice,Moderate,7,"Bread, marble rye and pumpernickel",50.0,84;BREADS;Rye bread;Rye-kernel (pumpernickel) bread;Mean of 6 studies
331.2,Bread/rolls whole gr,51501010,Bread,"Bread, oatmeal",51501010,0,0,0,48.5,0,18.7,4.0,72,0,3.136,8.4,5,0.24,24.6,8.14,0.399,36.7,1.578,1.702,0.703,4.4,66,0.209,2.7,37,126,142,447,1.02,5,0.03,0.068,0.0,0.48,1.5,Breads & Grains,Breads,Oatmeal Bread,1 piece,Low,4,"Bread, oatmeal",55.0,"140;BREADS;Specialty wheat breads;;Vogel's Honey and Oats (Stevns and Co, Australia)"
331.2,Bread/rolls whole gr,51501040,Bread,"Bread, oat bran",51501040,0,0,0,53.89,0,20.8,4.4,80,0,3.484,9.33,6,0.267,27.3,9.04,0.443,29.67,1.753,1.891,0.781,4.89,73,0.232,3.0,41,140,158,497,1.13,6,0.03,0.076,0.0,0.53,1.7,Breads & Grains,Breads,Oat Bran Bread,1 slice,Low,4,"Bread, oat bran",31.0,"119;BREADS;Specialty wheat breads;;Burgen Oat Bran and Honey Loaf with Barley (Tip Top Bakeries, Australia)"
335.1,Crackers,51306000,Breadsticks,"Breadsticks, hard, whole wheat",51306000,0,5,0,68.14,0,20.1,7.2,121,0,5.87,13.23,0,0.324,47.8,3.29,0.636,5.03,4.57,3.246,2.11,10.88,29,0.378,4.02,100,263,250,576,2.16,0,0.0,0.229,0.0,0.89,2.9,Breads & Grains,Breads,Whole Wheat Bread,1 slice,Moderate,6,"Bread stick, hard, whole wheat, NS as to 100%",83.0,"563;SNACK FOODS AND CONFECTIONERY;;;Pretzels, oven-baked, traditional wheat flavor (Parker's, Smith's Snack Food Co, Australia)"
335.1,Crackers,54102010,Graham crackers,Graham crackers,54102010,0,1,0,77.66,0,5.9,3.4,77,0,4.439,6.69,0,0.317,6.3,24.85,0.265,3.39,2.509,5.388,1.633,10.6,77,0.17,3.78,40,185,170,516,0.96,0,0.0,0.156,0.0,1.51,14.3,"Crackers, Chips & Miscellaneous","Crackers, Chips & Miscellaneous",Graham Crackers,1 large rectangle,Very Low,2,"Crackers, graham",74.0,"321;COOKIES;;;Graham Wafers (Christie Brown and Co, Toronto, Canada)"
335.1,Crackers,54318500,Rice cake,Rice cake,54318500,0,0,0,81.1,0,18.9,4.2,0,0,7.81,7.1,0,0.16,24.6,0.88,0.06,5.8,1.582,1.52,0.875,4.3,11,0.445,1.49,131,360,428,71,3.0,0,0.0,0.15,0.0,1.24,1.9,"Cakes, Candies, Cookies & Pudding Snacks","Cakes, Candies, Cookies & Pudding Snacks",Rice Cake,1 cake,Low,4,"Rice cake, cracker-type",78.0,355;CRACKERS;;Puffed rice cakes;Mean of 3 studies
335.1,Crackers,54325000,Crackers,"Crackers, saltine",54325000,0,0,0,74.05,0,16.7,2.8,17,0,6.442,9.46,1,0.487,10.3,1.29,0.702,5.05,1.986,4.835,1.653,8.64,19,0.139,5.57,23,102,152,941,0.69,1,0.09,0.086,0.0,1.15,25.4,"Crackers, Chips & Miscellaneous","Crackers, Chips & Miscellaneous",Saltines,1 cracker,Very Low,1,"Crackers, saltine",74.0,"361;CRACKERS;;;Premium Soda Crackers (Christie Brown and Co, Canada)"
345.1,Cornbread/muffins,52201000,Cornbread,"Cornbread, prepared from mix",52201000,3,26,21,54.46,57,58.7,2.3,550,0,2.004,6.59,31,0.175,8.7,16.05,0.19,27.11,3.494,1.963,3.732,9.58,135,0.073,1.85,17,391,133,599,0.67,35,0.23,0.085,0.1,0.51,3.7,Breads & Grains,Breads,Corn Bread,1 piece,Low,4,"Cornbread, prepared from mix",75.5,"14;BAKERY PRODUCTS;;Muffins;Corn muffin, high-amylose
14;BAKERY PRODUCTS;;Muffins;Corn muffin, low-amylose"
348.1,"Biscuits, all",52104010,Biscuit,"Biscuit, home recipe",52104010,0,29,0,44.4,41,14.9,1.4,8,0,2.784,6.74,140,0.287,18.4,4.48,0.345,29.39,4.307,0.764,9.358,15.46,230,0.078,2.71,17,162,120,801,0.54,142,0.23,0.043,0.0,0.45,1.5,Breads & Grains,Breads,Biscuits (plain or buttermilk),1 biscuit,Moderate,6,"Biscuit, baking powder or buttermilk type, made from home recipe",92.0,"19;BAKERY PRODUCTS;;;Scones, plain, made from packet mix (Defiance Milling Co, Australia)"
352.1,"Muffins/dessert breads, reg",52301000,Muffin,"Muffin, NFS",52301000,0,2,1,53.0,30,92.5,1.1,37,0,1.418,4.49,21,0.163,8.2,31.47,0.168,24.96,4.822,8.103,2.844,16.07,44,0.06,1.3,10,146,121,336,0.37,21,0.16,0.04,0.9,1.63,39.2,Breads & Grains,Breads,Blueberry Muffins,1 muffin,Moderate,9,"Muffin, NFS",61.1,"14;BAKERY PRODUCTS;;Muffins;Apple, made with sugars
14;BAKERY PRODUCTS;;Muffins;Apple, made without sugars
14;BAKERY PRODUCTS;;Muffins;Apple, oat, and sultana, made from packet mix (Defiance Milling Co, Acacia Ridge, Australia)
14;BAKERY PRODUCTS;;Muffins;Apricot, coconut, and honey, made from packet mix (Defiance Milling Co, Australia)
14;BAKERY PRODUCTS;;Muffins;Banana, oat and honey, made from packet mix (Defiance Milling Co, Australia)
14;BAKERY PRODUCTS;;Muffins;Blueberry (Culinar Inc, Canada)
14;BAKERY PRODUCTS;;Muffins;Bran (Grandma Martin's Muffins; Culinar Inc, Aurora, Canada)
14;BAKERY PRODUCTS;;Muffins;Carrot (Culinar Inc, Canada)
14;BAKERY PRODUCTS;;Muffins;Corn muffin, high-amylose
14;BAKERY PRODUCTS;;Muffins;Corn muffin, low-amylose
14;BAKERY PRODUCTS;;Muffins;Oatmeal, made from mix (Quaker Oats Co of Canada, Peterborough, Canada)"
352.1,"Muffins/dessert breads, reg",52304010,Muffin,"Muffin, wheat bran",52304010,0,9,0,38.98,28,24.7,2.4,45,0,1.543,6.24,50,0.223,18.2,14.74,0.309,47.16,1.576,0.707,2.986,5.82,90,0.161,2.4,71,162,357,215,0.79,51,0.23,0.142,0.0,0.29,0.8,Breads & Grains,Breads,Bran Muffins,1 muffin,Moderate,5,"Muffin, wheat bran",60.0,"14;BAKERY PRODUCTS;;Muffins;Bran (Grandma Martin's Muffins; Culinar Inc, Aurora, Canada)"
352.1,"Muffins/dessert breads, reg",52304150,Muffin,"Muffin, oat bran",52304150,0,0,0,48.3,0,6.6,4.6,13,0,0.42,7.0,0,0.095,11.0,8.22,0.262,35.0,1.695,4.129,1.087,7.4,63,0.33,4.2,157,376,507,393,1.84,0,0.01,0.161,0.0,0.66,13.0,Breads & Grains,Breads,Oat Bran Muffin,1 small muffin,Low,4,"Muffin, oat bran",60.0,"14;BAKERY PRODUCTS;;Muffins;Bran (Grandma Martin's Muffins; Culinar Inc, Aurora, Canada)"
352.2,"Muffins/dessert breads, lowfat",52304040,Muffin,"Muffin, bran with fruit, lowfat",52304040,0,1,0,40.21,12,19.4,2.8,45,0,1.095,5.34,8,0.154,14.2,19.87,0.197,50.82,0.408,0.431,0.448,1.49,63,0.128,1.63,45,140,256,444,0.72,9,0.08,0.095,0.6,0.21,0.8,Breads & Grains,Breads,Bran Muffin Low fat,1 muffin,Moderate,5,"Muffin, bran with fruit, lowfat",60.0,"14;BAKERY PRODUCTS;;Muffins;Bran (Grandma Martin's Muffins; Culinar Inc, Aurora, Canada)"
360.1,"Cookies, brownies",53204000,Cookie,"Cookie, brownie, NS as to icing",53204000,0,0,0,63.9,17,10.0,2.1,6,0,1.721,4.8,20,0.21,6.3,36.61,0.255,13.6,8.965,2.259,4.235,16.3,29,0.224,2.25,31,101,149,286,0.72,20,0.07,0.035,0.0,0.15,6.5,"Cakes, Candies, Cookies & Pudding Snacks","Cakes, Candies, Cookies & Pudding Snacks",Brownies,1 oz or 1/2 brownie,Very High,31,"Cookie, brownie, NS as to icing",51.0,"4;BAKERY PRODUCTS;Cakes;;Chocolate cake made from packet mix with chocolate frosting (Betty Crocker; General Mills Inc, Minneapolis, MN, USA)
343;COOKIES;;;Shortbread (Ainotts, Australia)"
360.1,"Cookies, brownies",53206020,Cookie,"Cookie, chocolate chip, made from home recipe or purchased at a bakery",53206020,0,26,1,59.38,58,31.0,2.7,43,0,1.275,5.81,113,0.161,10.6,41.14,0.171,5.18,6.849,6.678,12.893,28.12,42,0.395,2.2,52,111,191,280,0.99,115,0.07,0.096,0.1,0.58,2.8,"Cakes, Candies, Cookies & Pudding Snacks","Cakes, Candies, Cookies & Pudding Snacks",Chocolate Chip Cookies (store brand),1 cookie,High,10,"Cookie, chocolate chip, made from home recipe or purchased at a bakery",49.0,"329;COOKIES;;LU Petit Dejeuner Miel et Pápites Chocolat (LU, France);Mean of 3 studies"
360.1,"Cookies, brownies",53233000,Cookie,"Cookie, oatmeal",53233000,0,0,0,68.7,0,12.0,2.8,31,0,2.227,6.2,5,0.23,9.8,24.66,0.267,5.7,10.025,2.543,4.519,18.1,37,0.134,2.58,33,138,142,520,0.79,5,0.0,0.066,0.5,0.26,8.0,"Cakes, Candies, Cookies & Pudding Snacks","Cakes, Candies, Cookies & Pudding Snacks",Oatmeal Cookies (store),1 cookie,Low,4,"Cookie, oatmeal",54.0,333;COOKIES;;;Oatmeal (Canada)
360.2,"Cookies, brownies, lowfat",53206030,Cookie,"Cookie, chocolate chip, reduced fat",53206030,0,0,0,67.49,0,4.9,3.0,29,0,1.982,5.97,0,0.185,6.0,32.84,0.263,7.36,5.422,5.641,5.962,17.91,0,0.204,3.22,32,63,134,418,0.59,0,0.0,0.022,0.0,1.47,4.1,"Cakes, Candies, Cookies & Pudding Snacks","Cakes, Candies, Cookies & Pudding Snacks",Chocolate Chip Cookies (Low Fat Only),1 cookie,Moderate,7,"Cookie, chocolate chip, reduced fat",42.0,"328;COOKIES;;;LU Petit Dejeuner Chocolat (LU, France)"
360.2,"Cookies, brownies, lowfat",53220030,Cookie,"Cookie, fig bar",53220030,0,1,0,70.9,0,14.6,4.6,8,0,1.874,3.7,9,0.217,3.3,46.36,0.158,16.5,3.003,2.772,1.123,7.3,64,0.147,2.9,27,62,207,350,0.39,9,0.09,0.075,0.3,0.65,5.8,"Cakes, Candies, Cookies & Pudding Snacks","Cakes, Candies, Cookies & Pudding Snacks",Fig Bars,1 cookie,Low,4,"Cookie, fig bar",51.0,"332;COOKIES;;;Nutrigrain Fruits des bois (Kellogg's, France)
345;COOKIES;;;Snack Right Fruit Slice (97% fat-free) (Ainott's, Australia)"
380.1,"Pies, fruit",53301080,Pie,"Pie, apple, fried pie",53301080,0,5,5,42.6,0,7.2,2.6,8,0,1.425,3.0,5,0.106,2.4,21.4,0.141,37.6,7.449,5.376,2.457,16.1,22,0.047,1.22,10,43,65,333,0.23,5,0.08,0.03,1.3,1.72,4.1,"Cakes, Candies, Cookies & Pudding Snacks","Cakes, Candies, Cookies & Pudding Snacks",Apple Pie,1 piece or 1/8th of pie,Moderate,5,"Pie, apple, fried pie",59.0,17;BAKERY PRODUCTS;;;Pastry
390.1,Potato/corn/othr chips,54402080,Tortilla chips,"Tortilla chips, reduced sodium",54402080,20,31,0,68.08,0,19.9,4.5,431,0,0.357,9.35,0,0.238,13.3,0.72,0.187,1.44,5.547,10.641,2.665,19.84,135,0.094,1.36,82,270,231,13,0.98,3,0.0,0.153,0.2,5.15,18.0,"Crackers, Chips & Miscellaneous","Crackers, Chips & Miscellaneous",Tortilla Corn Chips,1 oz,Moderate,7,"Salty snacks, corn or cornmeal base, tortilla chips, unsalted",63.0,547;SNACK FOODS AND CONFECTIONERY;;Corn chips;Mean of 3 studies
400.1,Popcorn,54403010,Popcorn,"Popcorn, air-popped, unbuttered",54403010,58,89,0,77.47,0,21.1,14.4,1444,0,2.299,12.89,0,0.083,0.0,0.87,0.104,3.31,0.946,2.309,0.634,4.52,7,0.261,3.18,143,357,328,162,3.07,10,0.0,0.156,0.0,0.29,1.2,"Crackers, Chips & Miscellaneous","Crackers, Chips & Miscellaneous","Popcorn, air-popped",1 cup,Low,4,"Popcorn, air-popped (no butter or no oil added)",72.0,560;SNACK FOODS AND CONFECTIONERY;;Popcorn;Mean of 2 studies
420.1,"Nuts/seeds, whole",42104110,Cashews,"Cashews, unsalted",42104110,0,0,0,31.71,0,59.2,2.9,22,0,1.358,14.85,0,0.194,11.3,4.86,0.194,1.65,27.754,8.837,9.293,47.96,44,2.153,5.82,252,475,548,16,5.43,0,0.0,0.248,0.0,1.24,37.2,Nuts and Seeds,Nuts and Seeds,Cashews,1 oz or 18 kernels,Very High,49,"Cashew nuts, roasted, without salt",22.0,"558;SNACK FOODS AND CONFECTIONERY;Nuts;;Cashew nuts, salted (Coles Supermarkets, Australia)"
420.1,"Nuts/seeds, whole",42110100,Mixed nuts,"Mixed nuts, with peanuts, salted",42110100,0,7,0,21.04,0,55.4,7.6,48,0,7.785,19.59,0,0.325,73.8,4.53,0.216,2.11,28.317,13.561,7.598,53.62,94,0.96,2.78,197,389,603,313,3.22,1,0.0,0.368,0.4,7.43,11.6,Nuts and Seeds,Nuts and Seeds,Mixed Nuts (with Peanuts),1 oz,Very High,39,"Mixed nuts, roasted, with peanuts",18.0,"558;SNACK FOODS AND CONFECTIONERY;Nuts;;Cashew nuts, salted (Coles Supermarkets, Australia)
559;SNACK FOODS AND CONFECTIONERY;Nuts;Peanuts;Mean of 3 studies"
420.1,"Nuts/seeds, whole",42111210,Peanuts,"Peanuts, dry roasted, unsalted",42111210,0,0,0,21.26,0,64.6,8.4,0,0,14.355,24.35,0,0.197,9.3,4.9,0.152,1.81,26.181,9.773,7.723,49.66,58,0.428,1.58,178,363,634,6,2.77,0,0.0,0.466,0.0,4.93,0.0,Nuts and Seeds,Nuts and Seeds,Peanuts,1 oz,Very High,27,"Peanuts, dry roasted, without salt",14.0,559;SNACK FOODS AND CONFECTIONERY;Nuts;Peanuts;Mean of 3 studies
420.1,"Nuts/seeds, whole",42112000,Pecans,"Pecans, NFS",42112000,0,29,9,13.86,0,40.5,9.6,17,0,1.167,9.17,0,0.13,3.8,3.97,0.66,3.52,40.801,21.614,6.18,71.97,70,1.2,2.53,121,277,410,0,4.53,3,0.0,0.21,1.1,1.4,3.5,Nuts and Seeds,Nuts and Seeds,Pecans,1 oz or 15 halves,High,10,Pecans,20.0,"1011;IMPUTED VALUES;Nuts, NFS;;Imputed value"
420.1,"Nuts/seeds, whole",42116000,Walnuts,"Walnuts, excluding honey roasted",42116000,0,12,0,13.71,0,39.2,6.7,9,0,1.125,15.23,0,0.15,4.9,2.61,0.341,4.07,8.933,47.174,6.126,65.21,98,1.586,2.91,158,346,441,2,3.09,1,0.0,0.537,1.3,0.7,2.7,Nuts and Seeds,Nuts and Seeds,Walnuts,1 cup or 7 nuts,Very High,31,Walnuts,20.0,"1011;IMPUTED VALUES;Nuts, NFS;;Imputed value"
420.1,"Nuts/seeds, whole",43102000,Sunflower seeds,"Sunflower seeds, plain, unsalted",43102000,0,5,0,24.07,0,55.1,11.1,0,0,7.042,19.33,0,0.246,79.3,2.73,0.106,1.2,9.505,32.884,5.219,49.8,70,1.83,3.8,129,1155,850,3,5.29,0,0.0,0.804,1.4,26.1,2.7,Nuts and Seeds,Nuts and Seeds,Sunflower Seeds,1 cup,High,12,"Sunflower seeds, hulled, unroasted",20.0,"1011;IMPUTED VALUES;Nuts, NFS;;Imputed value"
430.1,"Pancke, waff, Fr tst",55101000,Pancakes,"Pancakes, plain",55101000,0,12,1,35.31,60,45.4,2.1,99,0,1.402,7.43,72,0.264,10.4,7.07,0.225,42.54,4.325,3.722,3.072,11.92,207,0.056,1.46,20,328,175,512,0.73,73,0.37,0.149,0.0,1.36,9.6,Breads & Grains,Breads,Pancakes (mix),4 cakes,High,10,"Pancakes, plain",67.0,"15;BAKERY PRODUCTS;;;Pancakes, prepared from shake mix (Green's General Foods, Glendenning,Australia)"
430.1,"Pancke, waff, Fr tst",55105000,Pancakes,"Pancakes, buckwheat",55105000,0,13,1,31.74,62,54.3,3.5,130,0,1.571,8.04,75,0.227,10.8,5.56,0.21,44.48,4.569,3.954,3.248,12.69,269,0.18,2.19,86,455,232,339,1.45,76,0.39,0.247,0.0,1.44,10.9,Breads & Grains,Breads,Pancakes (mix),4 cakes,High,10,"Pancakes, buckwheat",102.0,"16;BAKERY PRODUCTS;;;Pancakes, buckwheat, gluten-free, made from packet mix (Orgran Natural Foods, Carrum Downs, Australia)"
430.1,"Pancke, waff, Fr tst",55105200,Pancakes,"Pancakes, whole grain",55105200,0,13,1,32.88,62,50.9,3.2,113,0,2.965,7.89,75,0.464,13.2,6.91,0.162,45.05,4.356,3.652,3.069,12.13,139,0.127,3.17,42,405,253,726,1.08,76,0.39,0.128,0.0,1.35,10.1,Breads & Grains,Breads,Pancakes (mix),4 cakes,High,10,"Pancakes, whole wheat",67.0,"15;BAKERY PRODUCTS;;;Pancakes, prepared from shake mix (Green's General Foods, Glendenning,Australia)"
430.1,"Pancke, waff, Fr tst",55301000,French toast,"French toast, plain",55301000,0,10,4,32.24,160,108.1,1.2,231,0,2.427,10.42,95,0.322,24.7,10.14,0.224,44.54,3.816,3.301,3.32,11.15,146,0.093,2.42,20,153,138,323,1.04,96,0.37,0.154,0.0,1.15,5.0,Breads & Grains,Breads,French Toast,2 slices,Very High,13,"French toast, plain",67.0,"15;BAKERY PRODUCTS;;;Pancakes, prepared from shake mix (Green's General Foods, Glendenning,Australia)"
440.1,"Hot brkfst cereals, NFA",56200990,Grits,"Grits, NS as to regular, quick, or instant, NS as to fat",56200990,0,7,0,12.2,3,2.5,0.7,1,0,0.62,1.19,15,0.048,2.6,0.09,0.157,84.39,0.513,0.389,0.802,1.82,4,0.014,0.45,7,17,21,82,0.12,15,0.0,0.056,0.0,0.21,0.9,Breads & Grains,"Pastas, Rice & Grains",Corn Grits,1 cup,Very High,97,"Grits, cooked, corn or hominy, NS as to regular, quick or instant, NS as to fat added in cooking",69.0,264;CEREAL GRAINS;Corn and maize;Cornmeal;Mean of 2 studies
445.1,"RTE cereal, hi-fiber",57408100,Cereal (Uncle Sam),Cereal (Uncle Sam),57408100,0,0,0,65.78,0,49.5,20.3,331,0,4.803,15.98,0,0.127,88.3,1.56,0.679,4.43,1.419,5.987,0.946,11.6,95,0.752,4.03,206,374,446,206,3.87,0,0.0,0.956,2.4,0.9,1.8,Other Cereal Brands,Other Cereal Brands,Uncle Sam,1 cup,High,11,Uncle Sam's Hi Fiber Cereal,42.0,"151;BREAKFAST CEREALS AND RELATED PRODUCTS;;All-Bran (high-fiber, extruded wheat-bran cereal);Mean of 4 studies"
445.3,"RTE cereal, good fiber",57208000,Cereal (Kellogg's All-Bran Complete Wheat Flakes),Cereal (Kellogg's All-Bran Complete Wheat Flakes),57208000,0,0,0,81.6,0,35.0,17.3,159,0,69.0,10.2,776,5.86,10.5,18.8,5.17,2.5,0.4,1.3,0.4,2.5,39,0.5,62.1,138,517,518,718,51.7,776,21.0,6.9,207.0,46.35,1.4,Cereals by Manufacturer, Kellogg's                   ,Complete Wheat Bran,3/4 cup,Very High,34,"Complete Wheat Bran Flakes, Kellogg's (formerly 40% Bran Flakes)",74.0,"162;BREAKFAST CEREALS AND RELATED PRODUCTS;;;Bran Flakes (Kellogg's, Australia)"
445.3,"RTE cereal, good fiber",57301500,Cereal (Kashi 7 Whole Grain Puffs),Cereal (Kashi 7 Whole Grain Puffs),57301500,0,2,0,78.6,0,31.8,8.0,135,0,3.2,13.0,0,0.14,37.2,0.93,0.12,4.0,0.58,1.053,0.463,2.3,38,0.428,3.0,153,240,277,9,3.11,0,0.0,0.373,0.0,1.06,2.6,Cereals by Manufacturer, Kellogg's                   ,Puffed Kashi,1 cup,Very High,13,"Kashi, Puffed",74.0,219;BREAKFAST CEREALS AND RELATED PRODUCTS;;Puffed wheat;Mean of 2 studies
445.3,"RTE cereal, good fiber",57327450,Cereal (Quaker Toasted Oat Bran),Cereal (Quaker Toasted Oat Bran),57327450,9,14,0,74.9,0,24.6,10.2,310,0,9.78,12.38,358,0.82,7.0,16.34,0.72,4.0,1.58,2.04,0.91,5.11,242,0.317,29.9,168,518,438,365,7.72,359,0.0,0.89,11.5,3.11,2.1,Cereals by Manufacturer,Quaker,Oat Bran,1 1/4  cup,High,10,Quaker Oat Bran Cereal,55.0,208;BREAKFAST CEREALS AND RELATED PRODUCTS;;Oat bran;Mean of 2 studies
